patch_id,source_stem,class_id,class_name,class_group,patch_image_path,patch_mask_path,area_pixels,area_ratio,quality_score
3495_c49_comp6,3495,49,kiwi,tail,3495_c49_comp6_img.png,3495_c49_comp6_mask.png,9763,0.0494,0.0494
3495_c70_comp1,3495,70,pineapple,tail,3495_c70_comp1_img.png,3495_c70_comp1_mask.png,7112,0.035986,0.035986
3495_c70_comp2,3495,70,pineapple,tail,3495_c70_comp2_img.png,3495_c70_comp2_mask.png,11334,0.057349,0.057349
3495_c70_comp3,3495,70,pineapple,tail,3495_c70_comp3_img.png,3495_c70_comp3_mask.png,7142,0.036138,0.036138
3495_c70_comp4,3495,70,pineapple,tail,3495_c70_comp4_img.png,3495_c70_comp4_mask.png,6255,0.03165,0.03165
3496_c77_comp1,3496,77,rape,tail,3496_c77_comp1_img.png,3496_c77_comp1_mask.png,20158,0.102529,0.102529
3500_c67_comp1,3500,67,pear,tail,3500_c67_comp1_img.png,3500_c67_comp1_mask.png,32233,0.163946,0.163946
3500_c67_comp2,3500,67,pear,tail,3500_c67_comp2_img.png,3500_c67_comp2_mask.png,13931,0.070857,0.070857
3503_c70_comp1,3503,70,pineapple,tail,3503_c70_comp1_img.png,3503_c70_comp1_mask.png,1496195,0.156094,0.156094
3517_c59_comp1,3517,59,olives,tail,3517_c59_comp1_img.png,3517_c59_comp1_mask.png,6693,0.034042,0.034042
3522_c90_comp1,3522,90,soy,tail,3522_c90_comp1_img.png,3522_c90_comp1_mask.png,16677,0.132494,0.132494
3528_c71_comp1,3528,71,pizza,tail,3528_c71_comp1_img.png,3528_c71_comp1_mask.png,5707,0.091125,0.091125
3528_c71_comp2,3528,71,pizza,tail,3528_c71_comp2_img.png,3528_c71_comp2_mask.png,7510,0.119914,0.119914
3530_c39_comp1,3530,39,garlic,tail,3530_c39_comp1_img.png,3530_c39_comp1_mask.png,7061,0.01476,0.01476
3530_c39_comp2,3530,39,garlic,tail,3530_c39_comp2_img.png,3530_c39_comp2_mask.png,4530,0.009469,0.009469
3534_c39_comp1,3534,39,garlic,tail,3534_c39_comp1_img.png,3534_c39_comp1_mask.png,1354,0.00771,0.00771
3534_c39_comp2,3534,39,garlic,tail,3534_c39_comp2_img.png,3534_c39_comp2_mask.png,1663,0.00947,0.00947
3539_c100_comp1,3539,100,white radish,tail,3539_c100_comp1_img.png,3539_c100_comp1_mask.png,13823,0.069762,0.069762
3544_c100_comp1,3544,100,white radish,tail,3544_c100_comp1_img.png,3544_c100_comp1_mask.png,28727,0.094965,0.094965
3549_c71_comp1,3549,71,pizza,tail,3549_c71_comp1_img.png,3549_c71_comp1_mask.png,75546,0.386259,0.386259
3559_c48_comp1,3559,48,king oyster mushroom,extreme_tail,3559_c48_comp1_img.png,3559_c48_comp1_mask.png,17279,0.087886,0.087886
3561_c77_comp1,3561,77,rape,tail,3561_c77_comp1_img.png,3561_c77_comp1_mask.png,1388504,0.173774,0.173774
3562_c77_comp1,3562,77,rape,tail,3562_c77_comp1_img.png,3562_c77_comp1_mask.png,10647,0.16246,0.16246
3567_c78_comp1,3567,78,raspberry,tail,3567_c78_comp1_img.png,3567_c78_comp1_mask.png,2429,0.037064,0.037064
3582_c49_comp1,3582,49,kiwi,tail,3582_c49_comp1_img.png,3582_c49_comp1_mask.png,581,0.004497,0.004497
3582_c70_comp1,3582,70,pineapple,tail,3582_c70_comp1_img.png,3582_c70_comp1_mask.png,7580,0.058669,0.058669
3582_c70_comp2,3582,70,pineapple,tail,3582_c70_comp2_img.png,3582_c70_comp2_mask.png,3471,0.026865,0.026865
3583_c39_comp1,3583,39,garlic,tail,3583_c39_comp1_img.png,3583_c39_comp1_mask.png,16838,0.080212,0.080212
3583_c40_comp1,3583,40,ginger,tail,3583_c40_comp1_img.png,3583_c40_comp1_mask.png,15002,0.071465,0.071465
3586_c88_comp1,3586,88,snow peas,tail,3586_c88_comp1_img.png,3586_c88_comp1_mask.png,21045,0.096942,0.096942
3586_c88_comp2,3586,88,snow peas,tail,3586_c88_comp2_img.png,3586_c88_comp2_mask.png,252,0.001161,0.001161
3586_c88_comp3,3586,88,snow peas,tail,3586_c88_comp3_img.png,3586_c88_comp3_mask.png,2585,0.011908,0.011908
3588_c94_comp1,3588,94,tea,tail,3588_c94_comp1_img.png,3588_c94_comp1_mask.png,29990,0.171772,0.171772
3593_c39_comp1,3593,39,garlic,tail,3593_c39_comp1_img.png,3593_c39_comp1_mask.png,2053,0.031326,0.031326
3593_c76_comp1,3593,76,pumpkin,tail,3593_c76_comp1_img.png,3593_c76_comp1_mask.png,2940,0.044861,0.044861
3594_c77_comp1,3594,77,rape,tail,3594_c77_comp1_img.png,3594_c77_comp1_mask.png,19600,0.112592,0.112592
3597_c4_comp1,3597,4,avocado,tail,3597_c4_comp1_img.png,3597_c4_comp1_mask.png,8915,0.070827,0.070827
3597_c7_comp1,3597,7,bean sprouts,tail,3597_c7_comp1_img.png,3597_c7_comp1_mask.png,9922,0.078827,0.078827
3599_c67_comp1,3599,67,pear,tail,3599_c67_comp1_img.png,3599_c67_comp1_mask.png,10614,0.053986,0.053986
3602_c22_comp1,3602,22,chocolate,tail,3602_c22_comp1_img.png,3602_c22_comp1_mask.png,957834,0.238102,0.238102
3604_c78_comp1,3604,78,raspberry,tail,3604_c78_comp1_img.png,3604_c78_comp1_mask.png,17063,0.086787,0.086787
3612_c26_comp1,3612,26,crab,extreme_tail,3612_c26_comp1_img.png,3612_c26_comp1_mask.png,729518,0.148421,0.148421
3614_c77_comp1,3614,77,rape,tail,3614_c77_comp1_img.png,3614_c77_comp1_mask.png,6159,0.031326,0.031326
3614_c77_comp2,3614,77,rape,tail,3614_c77_comp2_img.png,3614_c77_comp2_mask.png,1166,0.005931,0.005931
3614_c102_comp1,3614,102,wonton dumplings,extreme_tail,3614_c102_comp1_img.png,3614_c102_comp1_mask.png,43541,0.221461,0.221461
3616_c77_comp1,3616,77,rape,tail,3616_c77_comp1_img.png,3616_c77_comp1_mask.png,13334,0.073154,0.073154
3619_c78_comp1,3619,78,raspberry,tail,3619_c78_comp1_img.png,3619_c78_comp1_mask.png,1513,0.014644,0.014644
3619_c78_comp2,3619,78,raspberry,tail,3619_c78_comp2_img.png,3619_c78_comp2_mask.png,3490,0.033779,0.033779
3625_c90_comp1,3625,90,soy,tail,3625_c90_comp1_img.png,3625_c90_comp1_mask.png,43715,0.20475,0.20475
3625_c90_comp2,3625,90,soy,tail,3625_c90_comp2_img.png,3625_c90_comp2_mask.png,11613,0.054392,0.054392
3627_c78_comp1,3627,78,raspberry,tail,3627_c78_comp1_img.png,3627_c78_comp1_mask.png,3138,0.027933,0.027933
3627_c78_comp2,3627,78,raspberry,tail,3627_c78_comp2_img.png,3627_c78_comp2_mask.png,1770,0.015756,0.015756
3627_c78_comp3,3627,78,raspberry,tail,3627_c78_comp3_img.png,3627_c78_comp3_mask.png,3071,0.027337,0.027337
3627_c78_comp4,3627,78,raspberry,tail,3627_c78_comp4_img.png,3627_c78_comp4_mask.png,2505,0.022298,0.022298
3630_c77_comp1,3630,77,rape,tail,3630_c77_comp1_img.png,3630_c77_comp1_mask.png,11890,0.060476,0.060476
3642_c39_comp1,3642,39,garlic,tail,3642_c39_comp1_img.png,3642_c39_comp1_mask.png,1946,0.029694,0.029694
3642_c39_comp2,3642,39,garlic,tail,3642_c39_comp2_img.png,3642_c39_comp2_mask.png,2072,0.031616,0.031616
3642_c39_comp3,3642,39,garlic,tail,3642_c39_comp3_img.png,3642_c39_comp3_mask.png,2573,0.039261,0.039261
3642_c39_comp4,3642,39,garlic,tail,3642_c39_comp4_img.png,3642_c39_comp4_mask.png,3478,0.05307,0.05307
3644_c32_comp1,3644,32,eggplant,tail,3644_c32_comp1_img.png,3644_c32_comp1_mask.png,626924,0.22426,0.22426
3651_c4_comp1,3651,4,avocado,tail,3651_c4_comp1_img.png,3651_c4_comp1_mask.png,192591,0.039183,0.039183
3657_c85_comp1,3657,85,shellfish,tail,3657_c85_comp1_img.png,3657_c85_comp1_mask.png,18660,0.089767,0.089767
3657_c85_comp2,3657,85,shellfish,tail,3657_c85_comp2_img.png,3657_c85_comp2_mask.png,42892,0.206339,0.206339
3663_c59_comp1,3663,59,olives,tail,3663_c59_comp1_img.png,3663_c59_comp1_mask.png,2200,0.017768,0.017768
3663_c76_comp1,3663,76,pumpkin,tail,3663_c76_comp1_img.png,3663_c76_comp1_mask.png,6512,0.052592,0.052592
3663_c100_comp1,3663,100,white radish,tail,3663_c100_comp1_img.png,3663_c100_comp1_mask.png,7768,0.062736,0.062736
3667_c0_comp1,3667,0,almond,tail,3667_c0_comp1_img.png,3667_c0_comp1_mask.png,5049,0.045274,0.045274
3667_c0_comp2,3667,0,almond,tail,3667_c0_comp2_img.png,3667_c0_comp2_mask.png,8179,0.073341,0.073341
3669_c0_comp1,3669,0,almond,tail,3669_c0_comp1_img.png,3669_c0_comp1_mask.png,711,0.002588,0.002588
3669_c0_comp2,3669,0,almond,tail,3669_c0_comp2_img.png,3669_c0_comp2_mask.png,3396,0.012359,0.012359
3675_c54_comp1,3675,54,melon,tail,3675_c54_comp1_img.png,3675_c54_comp1_mask.png,22815,0.141014,0.141014
3675_c70_comp1,3675,70,pineapple,tail,3675_c70_comp1_img.png,3675_c70_comp1_mask.png,15814,0.097743,0.097743
3684_c22_comp1,3684,22,chocolate,tail,3684_c22_comp1_img.png,3684_c22_comp1_mask.png,296,0.001557,0.001557
3684_c22_comp2,3684,22,chocolate,tail,3684_c22_comp2_img.png,3684_c22_comp2_mask.png,408,0.002146,0.002146
3684_c22_comp3,3684,22,chocolate,tail,3684_c22_comp3_img.png,3684_c22_comp3_mask.png,286,0.001504,0.001504
3684_c22_comp4,3684,22,chocolate,tail,3684_c22_comp4_img.png,3684_c22_comp4_mask.png,333,0.001752,0.001752
3684_c22_comp5,3684,22,chocolate,tail,3684_c22_comp5_img.png,3684_c22_comp5_mask.png,257,0.001352,0.001352
3684_c22_comp6,3684,22,chocolate,tail,3684_c22_comp6_img.png,3684_c22_comp6_mask.png,252,0.001326,0.001326
3684_c22_comp7,3684,22,chocolate,tail,3684_c22_comp7_img.png,3684_c22_comp7_mask.png,605,0.003182,0.003182
3695_c77_comp1,3695,77,rape,tail,3695_c77_comp1_img.png,3695_c77_comp1_mask.png,12959,0.063755,0.063755
3696_c90_comp1,3696,90,soy,tail,3696_c90_comp1_img.png,3696_c90_comp1_mask.png,33473,0.127689,0.127689
3697_c4_comp1,3697,4,avocado,tail,3697_c4_comp1_img.png,3697_c4_comp1_mask.png,8996,0.045756,0.045756
3713_c71_comp1,3713,71,pizza,tail,3713_c71_comp1_img.png,3713_c71_comp1_mask.png,25484,0.129618,0.129618
3713_c88_comp1,3713,88,snow peas,tail,3713_c88_comp1_img.png,3713_c88_comp1_mask.png,2154,0.010956,0.010956
3713_c88_comp2,3713,88,snow peas,tail,3713_c88_comp2_img.png,3713_c88_comp2_mask.png,1971,0.010025,0.010025
3714_c44_comp1,3714,44,hanamaki baozi,tail,3714_c44_comp1_img.png,3714_c44_comp1_mask.png,69192,0.103154,0.103154
3714_c44_comp2,3714,44,hanamaki baozi,tail,3714_c44_comp2_img.png,3714_c44_comp2_mask.png,68093,0.101516,0.101516
3716_c71_comp1,3716,71,pizza,tail,3716_c71_comp1_img.png,3716_c71_comp1_mask.png,44741,0.242735,0.242735
3729_c14_comp1,3729,14,candy,extreme_tail,3729_c14_comp1_img.png,3729_c14_comp1_mask.png,19193,0.06985,0.06985
3730_c4_comp1,3730,4,avocado,tail,3730_c4_comp1_img.png,3730_c4_comp1_mask.png,99954,0.020336,0.020336
3730_c4_comp2,3730,4,avocado,tail,3730_c4_comp2_img.png,3730_c4_comp2_mask.png,56558,0.011507,0.011507
3730_c4_comp3,3730,4,avocado,tail,3730_c4_comp3_img.png,3730_c4_comp3_mask.png,48563,0.00988,0.00988
3730_c4_comp4,3730,4,avocado,tail,3730_c4_comp4_img.png,3730_c4_comp4_mask.png,92714,0.018863,0.018863
3730_c4_comp5,3730,4,avocado,tail,3730_c4_comp5_img.png,3730_c4_comp5_mask.png,50308,0.010235,0.010235
3730_c4_comp6,3730,4,avocado,tail,3730_c4_comp6_img.png,3730_c4_comp6_mask.png,50796,0.010334,0.010334
3730_c4_comp7,3730,4,avocado,tail,3730_c4_comp7_img.png,3730_c4_comp7_mask.png,27318,0.005558,0.005558
3737_c4_comp1,3737,4,avocado,tail,3737_c4_comp1_img.png,3737_c4_comp1_mask.png,4261,0.021673,0.021673
3738_c76_comp1,3738,76,pumpkin,tail,3738_c76_comp1_img.png,3738_c76_comp1_mask.png,31170,0.148124,0.148124
3739_c34_comp1,3739,34,fig,extreme_tail,3739_c34_comp1_img.png,3739_c34_comp1_mask.png,62620,0.022433,0.022433
3739_c34_comp2,3739,34,fig,extreme_tail,3739_c34_comp2_img.png,3739_c34_comp2_mask.png,53113,0.019027,0.019027
3739_c34_comp3,3739,34,fig,extreme_tail,3739_c34_comp3_img.png,3739_c34_comp3_mask.png,104019,0.037264,0.037264
3739_c34_comp4,3739,34,fig,extreme_tail,3739_c34_comp4_img.png,3739_c34_comp4_mask.png,62357,0.022339,0.022339
3739_c34_comp5,3739,34,fig,extreme_tail,3739_c34_comp5_img.png,3739_c34_comp5_mask.png,85331,0.030569,0.030569
3739_c34_comp6,3739,34,fig,extreme_tail,3739_c34_comp6_img.png,3739_c34_comp6_mask.png,86121,0.030852,0.030852
3745_c7_comp1,3745,7,bean sprouts,tail,3745_c7_comp1_img.png,3745_c7_comp1_mask.png,30031,0.080083,0.080083
3752_c7_comp1,3752,7,bean sprouts,tail,3752_c7_comp1_img.png,3752_c7_comp1_mask.png,32550,0.105957,0.105957
3762_c71_comp1,3762,71,pizza,tail,3762_c71_comp1_img.png,3762_c71_comp1_mask.png,108961,0.554204,0.554204
3772_c76_comp1,3772,76,pumpkin,tail,3772_c76_comp1_img.png,3772_c76_comp1_mask.png,14648,0.143047,0.143047
3782_c67_comp1,3782,67,pear,tail,3782_c67_comp1_img.png,3782_c67_comp1_mask.png,18651,0.106203,0.106203
3785_c67_comp1,3785,67,pear,tail,3785_c67_comp1_img.png,3785_c67_comp1_mask.png,9680,0.050823,0.050823
3790_c39_comp1,3790,39,garlic,tail,3790_c39_comp1_img.png,3790_c39_comp1_mask.png,2660,0.014004,0.014004
3792_c22_comp1,3792,22,chocolate,tail,3792_c22_comp1_img.png,3792_c22_comp1_mask.png,4046,0.061737,0.061737
3793_c22_comp1,3793,22,chocolate,tail,3793_c22_comp1_img.png,3793_c22_comp1_mask.png,11679,0.059402,0.059402
3793_c22_comp2,3793,22,chocolate,tail,3793_c22_comp2_img.png,3793_c22_comp2_mask.png,9295,0.047277,0.047277
3793_c22_comp3,3793,22,chocolate,tail,3793_c22_comp3_img.png,3793_c22_comp3_mask.png,6896,0.035075,0.035075
3806_c53_comp1,3806,53,mango,tail,3806_c53_comp1_img.png,3806_c53_comp1_mask.png,11493,0.061499,0.061499
3807_c70_comp1,3807,70,pineapple,tail,3807_c70_comp1_img.png,3807_c70_comp1_mask.png,532461,0.169265,0.169265
3811_c90_comp1,3811,90,soy,tail,3811_c90_comp1_img.png,3811_c90_comp1_mask.png,505196,0.100963,0.100963
3812_c90_comp1,3812,90,soy,tail,3812_c90_comp1_img.png,3812_c90_comp1_mask.png,46938,0.249798,0.249798
3814_c77_comp1,3814,77,rape,tail,3814_c77_comp1_img.png,3814_c77_comp1_mask.png,20875,0.109601,0.109601
3819_c59_comp1,3819,59,olives,tail,3819_c59_comp1_img.png,3819_c59_comp1_mask.png,572,0.002705,0.002705
3819_c59_comp2,3819,59,olives,tail,3819_c59_comp2_img.png,3819_c59_comp2_mask.png,4657,0.022023,0.022023
3819_c59_comp3,3819,59,olives,tail,3819_c59_comp3_img.png,3819_c59_comp3_mask.png,15012,0.070993,0.070993
3819_c59_comp4,3819,59,olives,tail,3819_c59_comp4_img.png,3819_c59_comp4_mask.png,5195,0.024568,0.024568
3819_c59_comp5,3819,59,olives,tail,3819_c59_comp5_img.png,3819_c59_comp5_mask.png,8619,0.04076,0.04076
3819_c59_comp6,3819,59,olives,tail,3819_c59_comp6_img.png,3819_c59_comp6_mask.png,7955,0.03762,0.03762
3821_c95_comp1,3821,95,tofu,extreme_tail,3821_c95_comp1_img.png,3821_c95_comp1_mask.png,2122,0.016859,0.016859
3821_c95_comp2,3821,95,tofu,extreme_tail,3821_c95_comp2_img.png,3821_c95_comp2_mask.png,4367,0.034695,0.034695
3821_c95_comp3,3821,95,tofu,extreme_tail,3821_c95_comp3_img.png,3821_c95_comp3_mask.png,1844,0.01465,0.01465
3821_c95_comp4,3821,95,tofu,extreme_tail,3821_c95_comp4_img.png,3821_c95_comp4_mask.png,1713,0.013609,0.013609
3821_c95_comp5,3821,95,tofu,extreme_tail,3821_c95_comp5_img.png,3821_c95_comp5_mask.png,2802,0.022261,0.022261
3821_c95_comp6,3821,95,tofu,extreme_tail,3821_c95_comp6_img.png,3821_c95_comp6_mask.png,2544,0.020211,0.020211
3821_c95_comp7,3821,95,tofu,extreme_tail,3821_c95_comp7_img.png,3821_c95_comp7_mask.png,3408,0.027076,0.027076
3821_c95_comp8,3821,95,tofu,extreme_tail,3821_c95_comp8_img.png,3821_c95_comp8_mask.png,6446,0.051212,0.051212
3821_c95_comp9,3821,95,tofu,extreme_tail,3821_c95_comp9_img.png,3821_c95_comp9_mask.png,8928,0.07093,0.07093
3825_c59_comp1,3825,59,olives,tail,3825_c59_comp1_img.png,3825_c59_comp1_mask.png,389,0.002222,0.002222
3825_c59_comp2,3825,59,olives,tail,3825_c59_comp2_img.png,3825_c59_comp2_mask.png,7811,0.044608,0.044608
3833_c90_comp1,3833,90,soy,tail,3833_c90_comp1_img.png,3833_c90_comp1_mask.png,75,0.001144,0.001144
3833_c90_comp2,3833,90,soy,tail,3833_c90_comp2_img.png,3833_c90_comp2_mask.png,93,0.001419,0.001419
3833_c90_comp3,3833,90,soy,tail,3833_c90_comp3_img.png,3833_c90_comp3_mask.png,549,0.008377,0.008377
3833_c90_comp4,3833,90,soy,tail,3833_c90_comp4_img.png,3833_c90_comp4_mask.png,252,0.003845,0.003845
3834_c88_comp1,3834,88,snow peas,tail,3834_c88_comp1_img.png,3834_c88_comp1_mask.png,45471,0.067969,0.067969
3838_c65_comp1,3838,65,peach,tail,3838_c65_comp1_img.png,3838_c65_comp1_mask.png,27186,0.135453,0.135453
3847_c71_comp1,3847,71,pizza,tail,3847_c71_comp1_img.png,3847_c71_comp1_mask.png,60265,0.287787,0.287787
3847_c71_comp2,3847,71,pizza,tail,3847_c71_comp2_img.png,3847_c71_comp2_mask.png,4577,0.021857,0.021857
3847_c71_comp3,3847,71,pizza,tail,3847_c71_comp3_img.png,3847_c71_comp3_mask.png,4513,0.021551,0.021551
3851_c77_comp1,3851,77,rape,tail,3851_c77_comp1_img.png,3851_c77_comp1_mask.png,24923,0.136735,0.136735
3856_c49_comp1,3856,49,kiwi,tail,3856_c49_comp1_img.png,3856_c49_comp1_mask.png,8279,0.042109,0.042109
3858_c58_comp1,3858,58,okra,extreme_tail,3858_c58_comp1_img.png,3858_c58_comp1_mask.png,7988,0.121887,0.121887
3875_c88_comp1,3875,88,snow peas,tail,3875_c88_comp1_img.png,3875_c88_comp1_mask.png,3663,0.013331,0.013331
3875_c88_comp2,3875,88,snow peas,tail,3875_c88_comp2_img.png,3875_c88_comp2_mask.png,7939,0.028893,0.028893
3875_c88_comp3,3875,88,snow peas,tail,3875_c88_comp3_img.png,3875_c88_comp3_mask.png,7185,0.026149,0.026149
3875_c88_comp4,3875,88,snow peas,tail,3875_c88_comp4_img.png,3875_c88_comp4_mask.png,1386,0.005044,0.005044
3875_c88_comp5,3875,88,snow peas,tail,3875_c88_comp5_img.png,3875_c88_comp5_mask.png,906,0.003297,0.003297
3879_c79_comp1,3879,79,red beans,tail,3879_c79_comp1_img.png,3879_c79_comp1_mask.png,1317622,0.322785,0.322785
3887_c39_comp1,3887,39,garlic,tail,3887_c39_comp1_img.png,3887_c39_comp1_mask.png,1123,0.005712,0.005712
3887_c39_comp2,3887,39,garlic,tail,3887_c39_comp2_img.png,3887_c39_comp2_mask.png,1628,0.00828,0.00828
3887_c39_comp3,3887,39,garlic,tail,3887_c39_comp3_img.png,3887_c39_comp3_mask.png,1545,0.007858,0.007858
3892_c77_comp1,3892,77,rape,tail,3892_c77_comp1_img.png,3892_c77_comp1_mask.png,15981,0.091803,0.091803
3894_c40_comp1,3894,40,ginger,tail,3894_c40_comp1_img.png,3894_c40_comp1_mask.png,12372,0.051195,0.051195
3898_c100_comp1,3898,100,white radish,tail,3898_c100_comp1_img.png,3898_c100_comp1_mask.png,14118,0.071808,0.071808
3898_c100_comp2,3898,100,white radish,tail,3898_c100_comp2_img.png,3898_c100_comp2_mask.png,11216,0.057048,0.057048
3898_c100_comp3,3898,100,white radish,tail,3898_c100_comp3_img.png,3898_c100_comp3_mask.png,14485,0.073675,0.073675
3912_c67_comp1,3912,67,pear,tail,3912_c67_comp1_img.png,3912_c67_comp1_mask.png,29471,0.128483,0.128483
3912_c67_comp2,3912,67,pear,tail,3912_c67_comp2_img.png,3912_c67_comp2_mask.png,45835,0.199825,0.199825
3917_c76_comp1,3917,76,pumpkin,tail,3917_c76_comp1_img.png,3917_c76_comp1_mask.png,352004,0.027121,0.027121
3922_c90_comp1,3922,90,soy,tail,3922_c90_comp1_img.png,3922_c90_comp1_mask.png,36369,0.184982,0.184982
3928_c100_comp1,3928,100,white radish,tail,3928_c100_comp1_img.png,3928_c100_comp1_mask.png,4047,0.061752,0.061752
3939_c49_comp1,3939,49,kiwi,tail,3939_c49_comp1_img.png,3939_c49_comp1_mask.png,2838,0.010361,0.010361
3939_c49_comp2,3939,49,kiwi,tail,3939_c49_comp2_img.png,3939_c49_comp2_mask.png,1335,0.004874,0.004874
3939_c49_comp3,3939,49,kiwi,tail,3939_c49_comp3_img.png,3939_c49_comp3_mask.png,973,0.003552,0.003552
3939_c49_comp4,3939,49,kiwi,tail,3939_c49_comp4_img.png,3939_c49_comp4_mask.png,4372,0.015961,0.015961
3939_c49_comp5,3939,49,kiwi,tail,3939_c49_comp5_img.png,3939_c49_comp5_mask.png,10732,0.039179,0.039179
3939_c78_comp1,3939,78,raspberry,tail,3939_c78_comp1_img.png,3939_c78_comp1_mask.png,1389,0.005071,0.005071
3939_c78_comp2,3939,78,raspberry,tail,3939_c78_comp2_img.png,3939_c78_comp2_mask.png,5835,0.021302,0.021302
3940_c71_comp1,3940,71,pizza,tail,3940_c71_comp1_img.png,3940_c71_comp1_mask.png,52320,0.262693,0.262693
3940_c71_comp2,3940,71,pizza,tail,3940_c71_comp2_img.png,3940_c71_comp2_mask.png,1359,0.006823,0.006823
3948_c77_comp1,3948,77,rape,tail,3948_c77_comp1_img.png,3948_c77_comp1_mask.png,14101,0.071721,0.071721
3950_c77_comp1,3950,77,rape,tail,3950_c77_comp1_img.png,3950_c77_comp1_mask.png,29084,0.147929,0.147929
3958_c70_comp1,3958,70,pineapple,tail,3958_c70_comp1_img.png,3958_c70_comp1_mask.png,7147,0.02601,0.02601
3958_c70_comp2,3958,70,pineapple,tail,3958_c70_comp2_img.png,3958_c70_comp2_mask.png,3961,0.014415,0.014415
3958_c70_comp3,3958,70,pineapple,tail,3958_c70_comp3_img.png,3958_c70_comp3_mask.png,4580,0.016668,0.016668
3961_c85_comp1,3961,85,shellfish,tail,3961_c85_comp1_img.png,3961_c85_comp1_mask.png,113730,0.578461,0.578461
3968_c71_comp1,3968,71,pizza,tail,3968_c71_comp1_img.png,3968_c71_comp1_mask.png,41476,0.198549,0.198549
3969_c79_comp1,3969,79,red beans,tail,3969_c79_comp1_img.png,3969_c79_comp1_mask.png,12578,0.063975,0.063975
