aug_id,base_stem,base_image_path,base_mask_path,aug_type,source_patch_id,source_class_id,target_x,target_y,output_image_path,output_mask_path
918_light_color_00,918,00000918.jpg,00000918.png,light_color,,,,,918_light_color_00.png,918_light_color_00.png
919_light_color_00,919,00000919.jpg,00000919.png,light_color,,,,,919_light_color_00.png,919_light_color_00.png
920_hard_crop_00,920,00000920.jpg,00000920.png,hard_crop,,,,,920_hard_crop_00.png,920_hard_crop_00.png
920_hard_crop_01,920,00000920.jpg,00000920.png,hard_crop,,,,,920_hard_crop_01.png,920_hard_crop_01.png
921_rare_crop_00,921,00000921.jpg,00000921.png,rare_crop,,,,,921_rare_crop_00.png,921_rare_crop_00.png
921_rare_crop_01,921,00000921.jpg,00000921.png,rare_crop,,,,,921_rare_crop_01.png,921_rare_crop_01.png
921_rare_crop_02,921,00000921.jpg,00000921.png,rare_crop,,,,,921_rare_crop_02.png,921_rare_crop_02.png
922_light_color_00,922,00000922.jpg,00000922.png,light_color,,,,,922_light_color_00.png,922_light_color_00.png
923_light_color_00,923,00000923.jpg,00000923.png,light_color,,,,,923_light_color_00.png,923_light_color_00.png
924_light_color_00,924,00000924.jpg,00000924.png,light_color,,,,,924_light_color_00.png,924_light_color_00.png
925_light_color_00,925,00000925.jpg,00000925.png,light_color,,,,,925_light_color_00.png,925_light_color_00.png
926_light_color_00,926,00000926.jpg,00000926.png,light_color,,,,,926_light_color_00.png,926_light_color_00.png
929_light_color_00,929,00000929.jpg,00000929.png,light_color,,,,,929_light_color_00.png,929_light_color_00.png
930_hard_crop_00,930,00000930.jpg,00000930.png,hard_crop,,,,,930_hard_crop_00.png,930_hard_crop_00.png
930_hard_crop_01,930,00000930.jpg,00000930.png,hard_crop,,,,,930_hard_crop_01.png,930_hard_crop_01.png
933_light_color_00,933,00000933.jpg,00000933.png,light_color,,,,,933_light_color_00.png,933_light_color_00.png
934_hard_crop_00,934,00000934.jpg,00000934.png,hard_crop,,,,,934_hard_crop_00.png,934_hard_crop_00.png
934_hard_crop_01,934,00000934.jpg,00000934.png,hard_crop,,,,,934_hard_crop_01.png,934_hard_crop_01.png
935_hard_crop_00,935,00000935.jpg,00000935.png,hard_crop,,,,,935_hard_crop_00.png,935_hard_crop_00.png
935_hard_crop_01,935,00000935.jpg,00000935.png,hard_crop,,,,,935_hard_crop_01.png,935_hard_crop_01.png
936_rare_crop_00,936,00000936.jpg,00000936.png,rare_crop,,,,,936_rare_crop_00.png,936_rare_crop_00.png
936_rare_crop_01,936,00000936.jpg,00000936.png,rare_crop,,,,,936_rare_crop_01.png,936_rare_crop_01.png
936_rare_crop_02,936,00000936.jpg,00000936.png,rare_crop,,,,,936_rare_crop_02.png,936_rare_crop_02.png
938_light_color_00,938,00000938.jpg,00000938.png,light_color,,,,,938_light_color_00.png,938_light_color_00.png
941_hard_crop_00,941,00000941.jpg,00000941.png,hard_crop,,,,,941_hard_crop_00.png,941_hard_crop_00.png
941_hard_crop_01,941,00000941.jpg,00000941.png,hard_crop,,,,,941_hard_crop_01.png,941_hard_crop_01.png
942_hard_crop_00,942,00000942.jpg,00000942.png,hard_crop,,,,,942_hard_crop_00.png,942_hard_crop_00.png
942_hard_crop_01,942,00000942.jpg,00000942.png,hard_crop,,,,,942_hard_crop_01.png,942_hard_crop_01.png
943_light_color_00,943,00000943.jpg,00000943.png,light_color,,,,,943_light_color_00.png,943_light_color_00.png
944_rare_crop_00,944,00000944.jpg,00000944.png,rare_crop,,,,,944_rare_crop_00.png,944_rare_crop_00.png
944_rare_crop_01,944,00000944.jpg,00000944.png,rare_crop,,,,,944_rare_crop_01.png,944_rare_crop_01.png
944_rare_crop_02,944,00000944.jpg,00000944.png,rare_crop,,,,,944_rare_crop_02.png,944_rare_crop_02.png
945_light_color_00,945,00000945.jpg,00000945.png,light_color,,,,,945_light_color_00.png,945_light_color_00.png
947_rare_crop_00,947,00000947.jpg,00000947.png,rare_crop,,,,,947_rare_crop_00.png,947_rare_crop_00.png
947_rare_crop_01,947,00000947.jpg,00000947.png,rare_crop,,,,,947_rare_crop_01.png,947_rare_crop_01.png
947_rare_crop_02,947,00000947.jpg,00000947.png,rare_crop,,,,,947_rare_crop_02.png,947_rare_crop_02.png
948_hard_crop_00,948,00000948.jpg,00000948.png,hard_crop,,,,,948_hard_crop_00.png,948_hard_crop_00.png
948_hard_crop_01,948,00000948.jpg,00000948.png,hard_crop,,,,,948_hard_crop_01.png,948_hard_crop_01.png
951_rare_crop_00,951,00000951.jpg,00000951.png,rare_crop,,,,,951_rare_crop_00.png,951_rare_crop_00.png
951_rare_crop_01,951,00000951.jpg,00000951.png,rare_crop,,,,,951_rare_crop_01.png,951_rare_crop_01.png
951_rare_crop_02,951,00000951.jpg,00000951.png,rare_crop,,,,,951_rare_crop_02.png,951_rare_crop_02.png
952_rare_crop_00,952,00000952.jpg,00000952.png,rare_crop,,,,,952_rare_crop_00.png,952_rare_crop_00.png
952_rare_crop_01,952,00000952.jpg,00000952.png,rare_crop,,,,,952_rare_crop_01.png,952_rare_crop_01.png
952_rare_crop_02,952,00000952.jpg,00000952.png,rare_crop,,,,,952_rare_crop_02.png,952_rare_crop_02.png
953_rare_crop_00,953,00000953.jpg,00000953.png,rare_crop,,,,,953_rare_crop_00.png,953_rare_crop_00.png
953_rare_crop_01,953,00000953.jpg,00000953.png,rare_crop,,,,,953_rare_crop_01.png,953_rare_crop_01.png
953_rare_crop_02,953,00000953.jpg,00000953.png,rare_crop,,,,,953_rare_crop_02.png,953_rare_crop_02.png
954_light_color_00,954,00000954.jpg,00000954.png,light_color,,,,,954_light_color_00.png,954_light_color_00.png
956_light_color_00,956,00000956.jpg,00000956.png,light_color,,,,,956_light_color_00.png,956_light_color_00.png
957_light_color_00,957,00000957.jpg,00000957.png,light_color,,,,,957_light_color_00.png,957_light_color_00.png
959_light_color_00,959,00000959.jpg,00000959.png,light_color,,,,,959_light_color_00.png,959_light_color_00.png
960_light_color_00,960,00000960.jpg,00000960.png,light_color,,,,,960_light_color_00.png,960_light_color_00.png
961_light_color_00,961,00000961.jpg,00000961.png,light_color,,,,,961_light_color_00.png,961_light_color_00.png
963_light_color_00,963,00000963.jpg,00000963.png,light_color,,,,,963_light_color_00.png,963_light_color_00.png
964_light_color_00,964,00000964.jpg,00000964.png,light_color,,,,,964_light_color_00.png,964_light_color_00.png
965_hard_crop_00,965,00000965.jpg,00000965.png,hard_crop,,,,,965_hard_crop_00.png,965_hard_crop_00.png
965_copy_paste_01,965,00000965.jpg,00000965.png,copy_paste,,,,,965_copy_paste_01.png,965_copy_paste_01.png
965_rare_crop_02,965,00000965.jpg,00000965.png,rare_crop,,,,,965_rare_crop_02.png,965_rare_crop_02.png
965_rare_crop_03,965,00000965.jpg,00000965.png,rare_crop,,,,,965_rare_crop_03.png,965_rare_crop_03.png
965_copy_paste_04,965,00000965.jpg,00000965.png,copy_paste,,,,,965_copy_paste_04.png,965_copy_paste_04.png
965_copy_paste_05,965,00000965.jpg,00000965.png,copy_paste,,,,,965_copy_paste_05.png,965_copy_paste_05.png
966_light_color_00,966,00000966.jpg,00000966.png,light_color,,,,,966_light_color_00.png,966_light_color_00.png
967_light_color_00,967,00000967.jpg,00000967.png,light_color,,,,,967_light_color_00.png,967_light_color_00.png
968_hard_crop_00,968,00000968.jpg,00000968.png,hard_crop,,,,,968_hard_crop_00.png,968_hard_crop_00.png
968_hard_crop_01,968,00000968.jpg,00000968.png,hard_crop,,,,,968_hard_crop_01.png,968_hard_crop_01.png
969_rare_crop_00,969,00000969.jpg,00000969.png,rare_crop,,,,,969_rare_crop_00.png,969_rare_crop_00.png
969_rare_crop_01,969,00000969.jpg,00000969.png,rare_crop,,,,,969_rare_crop_01.png,969_rare_crop_01.png
969_rare_crop_02,969,00000969.jpg,00000969.png,rare_crop,,,,,969_rare_crop_02.png,969_rare_crop_02.png
970_hard_crop_00,970,00000970.jpg,00000970.png,hard_crop,,,,,970_hard_crop_00.png,970_hard_crop_00.png
970_copy_paste_01,970,00000970.jpg,00000970.png,copy_paste,,,,,970_copy_paste_01.png,970_copy_paste_01.png
970_copy_paste_02,970,00000970.jpg,00000970.png,copy_paste,,,,,970_copy_paste_02.png,970_copy_paste_02.png
970_hard_crop_03,970,00000970.jpg,00000970.png,hard_crop,,,,,970_hard_crop_03.png,970_hard_crop_03.png
970_copy_paste_04,970,00000970.jpg,00000970.png,copy_paste,,,,,970_copy_paste_04.png,970_copy_paste_04.png
970_rare_crop_05,970,00000970.jpg,00000970.png,rare_crop,,,,,970_rare_crop_05.png,970_rare_crop_05.png
972_hard_crop_00,972,00000972.jpg,00000972.png,hard_crop,,,,,972_hard_crop_00.png,972_hard_crop_00.png
972_hard_crop_01,972,00000972.jpg,00000972.png,hard_crop,,,,,972_hard_crop_01.png,972_hard_crop_01.png
973_rare_crop_00,973,00000973.jpg,00000973.png,rare_crop,,,,,973_rare_crop_00.png,973_rare_crop_00.png
973_rare_crop_01,973,00000973.jpg,00000973.png,rare_crop,,,,,973_rare_crop_01.png,973_rare_crop_01.png
973_rare_crop_02,973,00000973.jpg,00000973.png,rare_crop,,,,,973_rare_crop_02.png,973_rare_crop_02.png
975_light_color_00,975,00000975.jpg,00000975.png,light_color,,,,,975_light_color_00.png,975_light_color_00.png
976_hard_crop_00,976,00000976.jpg,00000976.png,hard_crop,,,,,976_hard_crop_00.png,976_hard_crop_00.png
976_hard_crop_01,976,00000976.jpg,00000976.png,hard_crop,,,,,976_hard_crop_01.png,976_hard_crop_01.png
977_rare_crop_00,977,00000977.jpg,00000977.png,rare_crop,,,,,977_rare_crop_00.png,977_rare_crop_00.png
977_rare_crop_01,977,00000977.jpg,00000977.png,rare_crop,,,,,977_rare_crop_01.png,977_rare_crop_01.png
977_rare_crop_02,977,00000977.jpg,00000977.png,rare_crop,,,,,977_rare_crop_02.png,977_rare_crop_02.png
979_light_color_00,979,00000979.jpg,00000979.png,light_color,,,,,979_light_color_00.png,979_light_color_00.png
983_light_color_00,983,00000983.jpg,00000983.png,light_color,,,,,983_light_color_00.png,983_light_color_00.png
984_light_color_00,984,00000984.jpg,00000984.png,light_color,,,,,984_light_color_00.png,984_light_color_00.png
985_hard_crop_00,985,00000985.jpg,00000985.png,hard_crop,,,,,985_hard_crop_00.png,985_hard_crop_00.png
985_hard_crop_01,985,00000985.jpg,00000985.png,hard_crop,,,,,985_hard_crop_01.png,985_hard_crop_01.png
990_hard_crop_00,990,00000990.jpg,00000990.png,hard_crop,,,,,990_hard_crop_00.png,990_hard_crop_00.png
990_hard_crop_01,990,00000990.jpg,00000990.png,hard_crop,,,,,990_hard_crop_01.png,990_hard_crop_01.png
992_light_color_00,992,00000992.jpg,00000992.png,light_color,,,,,992_light_color_00.png,992_light_color_00.png
995_light_color_00,995,00000995.jpg,00000995.png,light_color,,,,,995_light_color_00.png,995_light_color_00.png
997_rare_crop_00,997,00000997.jpg,00000997.png,rare_crop,,,,,997_rare_crop_00.png,997_rare_crop_00.png
997_rare_crop_01,997,00000997.jpg,00000997.png,rare_crop,,,,,997_rare_crop_01.png,997_rare_crop_01.png
997_rare_crop_02,997,00000997.jpg,00000997.png,rare_crop,,,,,997_rare_crop_02.png,997_rare_crop_02.png
1003_hard_crop_00,1003,00001003.jpg,00001003.png,hard_crop,,,,,1003_hard_crop_00.png,1003_hard_crop_00.png
1003_hard_crop_01,1003,00001003.jpg,00001003.png,hard_crop,,,,,1003_hard_crop_01.png,1003_hard_crop_01.png
1004_light_color_00,1004,00001004.jpg,00001004.png,light_color,,,,,1004_light_color_00.png,1004_light_color_00.png
1006_light_color_00,1006,00001006.jpg,00001006.png,light_color,,,,,1006_light_color_00.png,1006_light_color_00.png
1007_light_color_00,1007,00001007.jpg,00001007.png,light_color,,,,,1007_light_color_00.png,1007_light_color_00.png
1010_rare_crop_00,1010,00001010.jpg,00001010.png,rare_crop,,,,,1010_rare_crop_00.png,1010_rare_crop_00.png
1010_rare_crop_01,1010,00001010.jpg,00001010.png,rare_crop,,,,,1010_rare_crop_01.png,1010_rare_crop_01.png
1010_rare_crop_02,1010,00001010.jpg,00001010.png,rare_crop,,,,,1010_rare_crop_02.png,1010_rare_crop_02.png
1011_light_color_00,1011,00001011.jpg,00001011.png,light_color,,,,,1011_light_color_00.png,1011_light_color_00.png
1013_light_color_00,1013,00001013.jpg,00001013.png,light_color,,,,,1013_light_color_00.png,1013_light_color_00.png
1014_rare_crop_00,1014,00001014.jpg,00001014.png,rare_crop,,,,,1014_rare_crop_00.png,1014_rare_crop_00.png
1014_rare_crop_01,1014,00001014.jpg,00001014.png,rare_crop,,,,,1014_rare_crop_01.png,1014_rare_crop_01.png
1014_rare_crop_02,1014,00001014.jpg,00001014.png,rare_crop,,,,,1014_rare_crop_02.png,1014_rare_crop_02.png
1015_light_color_00,1015,00001015.jpg,00001015.png,light_color,,,,,1015_light_color_00.png,1015_light_color_00.png
1017_light_color_00,1017,00001017.jpg,00001017.png,light_color,,,,,1017_light_color_00.png,1017_light_color_00.png
1019_rare_crop_00,1019,00001019.jpg,00001019.png,rare_crop,,,,,1019_rare_crop_00.png,1019_rare_crop_00.png
1019_copy_paste_01,1019,00001019.jpg,00001019.png,copy_paste,,,,,1019_copy_paste_01.png,1019_copy_paste_01.png
1019_hard_crop_02,1019,00001019.jpg,00001019.png,hard_crop,,,,,1019_hard_crop_02.png,1019_hard_crop_02.png
1019_rare_crop_03,1019,00001019.jpg,00001019.png,rare_crop,,,,,1019_rare_crop_03.png,1019_rare_crop_03.png
1019_copy_paste_04,1019,00001019.jpg,00001019.png,copy_paste,,,,,1019_copy_paste_04.png,1019_copy_paste_04.png
1019_rare_crop_05,1019,00001019.jpg,00001019.png,rare_crop,,,,,1019_rare_crop_05.png,1019_rare_crop_05.png
1021_rare_crop_00,1021,00001021.jpg,00001021.png,rare_crop,,,,,1021_rare_crop_00.png,1021_rare_crop_00.png
1021_rare_crop_01,1021,00001021.jpg,00001021.png,rare_crop,,,,,1021_rare_crop_01.png,1021_rare_crop_01.png
1021_rare_crop_02,1021,00001021.jpg,00001021.png,rare_crop,,,,,1021_rare_crop_02.png,1021_rare_crop_02.png
1023_light_color_00,1023,00001023.jpg,00001023.png,light_color,,,,,1023_light_color_00.png,1023_light_color_00.png
1028_hard_crop_00,1028,00001028.jpg,00001028.png,hard_crop,,,,,1028_hard_crop_00.png,1028_hard_crop_00.png
1028_hard_crop_01,1028,00001028.jpg,00001028.png,hard_crop,,,,,1028_hard_crop_01.png,1028_hard_crop_01.png
1031_hard_crop_00,1031,00001031.jpg,00001031.png,hard_crop,,,,,1031_hard_crop_00.png,1031_hard_crop_00.png
1031_hard_crop_01,1031,00001031.jpg,00001031.png,hard_crop,,,,,1031_hard_crop_01.png,1031_hard_crop_01.png
1032_light_color_00,1032,00001032.jpg,00001032.png,light_color,,,,,1032_light_color_00.png,1032_light_color_00.png
1035_rare_crop_00,1035,00001035.jpg,00001035.png,rare_crop,,,,,1035_rare_crop_00.png,1035_rare_crop_00.png
1035_rare_crop_01,1035,00001035.jpg,00001035.png,rare_crop,,,,,1035_rare_crop_01.png,1035_rare_crop_01.png
1035_rare_crop_02,1035,00001035.jpg,00001035.png,rare_crop,,,,,1035_rare_crop_02.png,1035_rare_crop_02.png
1036_light_color_00,1036,00001036.jpg,00001036.png,light_color,,,,,1036_light_color_00.png,1036_light_color_00.png
1038_light_color_00,1038,00001038.jpg,00001038.png,light_color,,,,,1038_light_color_00.png,1038_light_color_00.png
1039_light_color_00,1039,00001039.jpg,00001039.png,light_color,,,,,1039_light_color_00.png,1039_light_color_00.png
1040_rare_crop_00,1040,00001040.jpg,00001040.png,rare_crop,,,,,1040_rare_crop_00.png,1040_rare_crop_00.png
1040_rare_crop_01,1040,00001040.jpg,00001040.png,rare_crop,,,,,1040_rare_crop_01.png,1040_rare_crop_01.png
1040_rare_crop_02,1040,00001040.jpg,00001040.png,rare_crop,,,,,1040_rare_crop_02.png,1040_rare_crop_02.png
1041_hard_crop_00,1041,00001041.jpg,00001041.png,hard_crop,,,,,1041_hard_crop_00.png,1041_hard_crop_00.png
1041_hard_crop_01,1041,00001041.jpg,00001041.png,hard_crop,,,,,1041_hard_crop_01.png,1041_hard_crop_01.png
1042_light_color_00,1042,00001042.jpg,00001042.png,light_color,,,,,1042_light_color_00.png,1042_light_color_00.png
1043_hard_crop_00,1043,00001043.jpg,00001043.png,hard_crop,,,,,1043_hard_crop_00.png,1043_hard_crop_00.png
1043_hard_crop_01,1043,00001043.jpg,00001043.png,hard_crop,,,,,1043_hard_crop_01.png,1043_hard_crop_01.png
1044_light_color_00,1044,00001044.jpg,00001044.png,light_color,,,,,1044_light_color_00.png,1044_light_color_00.png
1047_rare_crop_00,1047,00001047.jpg,00001047.png,rare_crop,,,,,1047_rare_crop_00.png,1047_rare_crop_00.png
1047_rare_crop_01,1047,00001047.jpg,00001047.png,rare_crop,,,,,1047_rare_crop_01.png,1047_rare_crop_01.png
1047_rare_crop_02,1047,00001047.jpg,00001047.png,rare_crop,,,,,1047_rare_crop_02.png,1047_rare_crop_02.png
1049_light_color_00,1049,00001049.jpg,00001049.png,light_color,,,,,1049_light_color_00.png,1049_light_color_00.png
1051_hard_crop_00,1051,00001051.jpg,00001051.png,hard_crop,,,,,1051_hard_crop_00.png,1051_hard_crop_00.png
1051_hard_crop_01,1051,00001051.jpg,00001051.png,hard_crop,,,,,1051_hard_crop_01.png,1051_hard_crop_01.png
1052_light_color_00,1052,00001052.jpg,00001052.png,light_color,,,,,1052_light_color_00.png,1052_light_color_00.png
1053_light_color_00,1053,00001053.jpg,00001053.png,light_color,,,,,1053_light_color_00.png,1053_light_color_00.png
1055_light_color_00,1055,00001055.jpg,00001055.png,light_color,,,,,1055_light_color_00.png,1055_light_color_00.png
1058_rare_crop_00,1058,00001058.jpg,00001058.png,rare_crop,,,,,1058_rare_crop_00.png,1058_rare_crop_00.png
1058_rare_crop_01,1058,00001058.jpg,00001058.png,rare_crop,,,,,1058_rare_crop_01.png,1058_rare_crop_01.png
1058_rare_crop_02,1058,00001058.jpg,00001058.png,rare_crop,,,,,1058_rare_crop_02.png,1058_rare_crop_02.png
1059_rare_crop_00,1059,00001059.jpg,00001059.png,rare_crop,,,,,1059_rare_crop_00.png,1059_rare_crop_00.png
1059_rare_crop_01,1059,00001059.jpg,00001059.png,rare_crop,,,,,1059_rare_crop_01.png,1059_rare_crop_01.png
1059_rare_crop_02,1059,00001059.jpg,00001059.png,rare_crop,,,,,1059_rare_crop_02.png,1059_rare_crop_02.png
1061_light_color_00,1061,00001061.jpg,00001061.png,light_color,,,,,1061_light_color_00.png,1061_light_color_00.png
1063_light_color_00,1063,00001063.jpg,00001063.png,light_color,,,,,1063_light_color_00.png,1063_light_color_00.png
1064_light_color_00,1064,00001064.jpg,00001064.png,light_color,,,,,1064_light_color_00.png,1064_light_color_00.png
1065_copy_paste_00,1065,00001065.jpg,00001065.png,copy_paste,,,,,1065_copy_paste_00.png,1065_copy_paste_00.png
1065_rare_crop_01,1065,00001065.jpg,00001065.png,rare_crop,,,,,1065_rare_crop_01.png,1065_rare_crop_01.png
1065_copy_paste_02,1065,00001065.jpg,00001065.png,copy_paste,,,,,1065_copy_paste_02.png,1065_copy_paste_02.png
1065_copy_paste_03,1065,00001065.jpg,00001065.png,copy_paste,,,,,1065_copy_paste_03.png,1065_copy_paste_03.png
1065_copy_paste_04,1065,00001065.jpg,00001065.png,copy_paste,,,,,1065_copy_paste_04.png,1065_copy_paste_04.png
1065_hard_crop_05,1065,00001065.jpg,00001065.png,hard_crop,,,,,1065_hard_crop_05.png,1065_hard_crop_05.png
1066_light_color_00,1066,00001066.jpg,00001066.png,light_color,,,,,1066_light_color_00.png,1066_light_color_00.png
1067_rare_crop_00,1067,00001067.jpg,00001067.png,rare_crop,,,,,1067_rare_crop_00.png,1067_rare_crop_00.png
1067_rare_crop_01,1067,00001067.jpg,00001067.png,rare_crop,,,,,1067_rare_crop_01.png,1067_rare_crop_01.png
1067_rare_crop_02,1067,00001067.jpg,00001067.png,rare_crop,,,,,1067_rare_crop_02.png,1067_rare_crop_02.png
1068_hard_crop_00,1068,00001068.jpg,00001068.png,hard_crop,,,,,1068_hard_crop_00.png,1068_hard_crop_00.png
1068_hard_crop_01,1068,00001068.jpg,00001068.png,hard_crop,,,,,1068_hard_crop_01.png,1068_hard_crop_01.png
1069_light_color_00,1069,00001069.jpg,00001069.png,light_color,,,,,1069_light_color_00.png,1069_light_color_00.png
1070_hard_crop_00,1070,00001070.jpg,00001070.png,hard_crop,,,,,1070_hard_crop_00.png,1070_hard_crop_00.png
1070_hard_crop_01,1070,00001070.jpg,00001070.png,hard_crop,,,,,1070_hard_crop_01.png,1070_hard_crop_01.png
1075_light_color_00,1075,00001075.jpg,00001075.png,light_color,,,,,1075_light_color_00.png,1075_light_color_00.png
1076_light_color_00,1076,00001076.jpg,00001076.png,light_color,,,,,1076_light_color_00.png,1076_light_color_00.png
1079_light_color_00,1079,00001079.jpg,00001079.png,light_color,,,,,1079_light_color_00.png,1079_light_color_00.png
1080_rare_crop_00,1080,00001080.jpg,00001080.png,rare_crop,,,,,1080_rare_crop_00.png,1080_rare_crop_00.png
1080_rare_crop_01,1080,00001080.jpg,00001080.png,rare_crop,,,,,1080_rare_crop_01.png,1080_rare_crop_01.png
