sample_id,image_path,mask_path,source_type,base_stem,sampling_weight
3083,00003083.jpg,00003083.png,original,3083,1.8372
3084,00003084.jpg,00003084.png,original,3084,2.4268
3085,00003085.jpg,00003085.png,original,3085,1.8248
3086,00003086.jpg,00003086.png,original,3086,1.7188
3087,00003087.jpg,00003087.png,original,3087,1.5826000000000002
3088,00003088.jpg,00003088.png,original,3088,2.5262
3089,00003089.jpg,00003089.png,original,3089,3.7478
3090,00003090.jpg,00003090.png,original,3090,3.91
3091,00003091.jpg,00003091.png,original,3091,2.416
3092,00003092.jpg,00003092.png,original,3092,1.7360000000000002
3093,00003093.jpg,00003093.png,original,3093,2.3654
3094,00003094.jpg,00003094.png,original,3094,3.802
3095,00003095.jpg,00003095.png,original,3095,2.299
3096,00003096.jpg,00003096.png,original,3096,2.3014
3097,00003097.jpg,00003097.png,original,3097,1.7111999999999998
3098,00003098.jpg,00003098.png,original,3098,2.4318
3099,00003099.jpg,00003099.png,original,3099,2.1288
3100,00003100.jpg,00003100.png,original,3100,3.6376
3101,00003101.jpg,00003101.png,original,3101,1.6536
3102,00003102.jpg,00003102.png,original,3102,4.0192
3103,00003103.jpg,00003103.png,original,3103,3.9184
3104,00003104.jpg,00003104.png,original,3104,3.666
3105,00003105.jpg,00003105.png,original,3105,3.551
3106,00003106.jpg,00003106.png,original,3106,2.3778
3107,00003107.jpg,00003107.png,original,3107,3.4792
3108,00003108.jpg,00003108.png,original,3108,1.6898
3109,00003109.jpg,00003109.png,original,3109,1.6586
3110,00003110.jpg,00003110.png,original,3110,2.4572000000000003
3111,00003111.jpg,00003111.png,original,3111,1.5968
3112,00003112.jpg,00003112.png,original,3112,1.9538
3113,00003113.jpg,00003113.png,original,3113,2.401
3114,00003114.jpg,00003114.png,original,3114,2.5222
3115,00003115.jpg,00003115.png,original,3115,1.7338
3116,00003116.jpg,00003116.png,original,3116,1.7684000000000002
3117,00003117.jpg,00003117.png,original,3117,3.6748
3118,00003118.jpg,00003118.png,original,3118,2.3302
3119,00003119.jpg,00003119.png,original,3119,3.496
3120,00003120.jpg,00003120.png,original,3120,1.6389999999999998
3121,00003121.jpg,00003121.png,original,3121,2.2806
3122,00003122.jpg,00003122.png,original,3122,1.738
3123,00003123.jpg,00003123.png,original,3123,2.4286
3124,00003124.jpg,00003124.png,original,3124,1.8072
3125,00003125.jpg,00003125.png,original,3125,2.2638
3126,00003126.jpg,00003126.png,original,3126,1.6248
3127,00003127.jpg,00003127.png,original,3127,2.402
3128,00003128.jpg,00003128.png,original,3128,2.3868
3129,00003129.jpg,00003129.png,original,3129,1.7766000000000002
3130,00003130.jpg,00003130.png,original,3130,4.1868
3131,00003131.jpg,00003131.png,original,3131,2.3814
3132,00003132.jpg,00003132.png,original,3132,3.3804
3133,00003133.jpg,00003133.png,original,3133,2.2952
3134,00003134.jpg,00003134.png,original,3134,1.7212
3135,00003135.jpg,00003135.png,original,3135,2.625
3136,00003136.jpg,00003136.png,original,3136,1.5766
3137,00003137.jpg,00003137.png,original,3137,4.6546
3138,00003138.jpg,00003138.png,original,3138,1.7004
3139,00003139.jpg,00003139.png,original,3139,1.7197999999999998
3140,00003140.jpg,00003140.png,original,3140,2.6282
3141,00003141.jpg,00003141.png,original,3141,1.9528
3142,00003142.jpg,00003142.png,original,3142,2.3714
3143,00003143.jpg,00003143.png,original,3143,2.2436
3144,00003144.jpg,00003144.png,original,3144,4.0844000000000005
3145,00003145.jpg,00003145.png,original,3145,2.2626
3146,00003146.jpg,00003146.png,original,3146,1.723
3147,00003147.jpg,00003147.png,original,3147,2.6682
3148,00003148.jpg,00003148.png,original,3148,1.7696
3149,00003149.jpg,00003149.png,original,3149,2.2656
3150,00003150.jpg,00003150.png,original,3150,2.3142
3151,00003151.jpg,00003151.png,original,3151,2.4594
3152,00003152.jpg,00003152.png,original,3152,2.5966
3153,00003153.jpg,00003153.png,original,3153,3.6594
3154,00003154.jpg,00003154.png,original,3154,1.8592
3155,00003155.jpg,00003155.png,original,3155,2.009
3156,00003156.jpg,00003156.png,original,3156,2.4906
3157,00003157.jpg,00003157.png,original,3157,1.6564
3158,00003158.jpg,00003158.png,original,3158,2.3168
3159,00003159.jpg,00003159.png,original,3159,2.7214
3160,00003160.jpg,00003160.png,original,3160,2.2546
3161,00003161.jpg,00003161.png,original,3161,6.1108
3162,00003162.jpg,00003162.png,original,3162,1.6658
3163,00003163.jpg,00003163.png,original,3163,3.84
3164,00003164.jpg,00003164.png,original,3164,1.7256
3165,00003165.jpg,00003165.png,original,3165,3.448
3166,00003166.jpg,00003166.png,original,3166,2.1774
3167,00003167.jpg,00003167.png,original,3167,1.63
3168,00003168.jpg,00003168.png,original,3168,1.7801999999999998
3169,00003169.jpg,00003169.png,original,3169,1.8816
3170,00003170.jpg,00003170.png,original,3170,1.6536
3171,00003171.jpg,00003171.png,original,3171,1.7997999999999998
3172,00003172.jpg,00003172.png,original,3172,3.7426
3173,00003173.jpg,00003173.png,original,3173,1.7832
3174,00003174.jpg,00003174.png,original,3174,3.8918
3175,00003175.jpg,00003175.png,original,3175,1.849
3176,00003176.jpg,00003176.png,original,3176,1.6806
3177,00003177.jpg,00003177.png,original,3177,1.6911999999999998
3178,00003178.jpg,00003178.png,original,3178,1.7313999999999998
3179,00003179.jpg,00003179.png,original,3179,3.623
3180,00003180.jpg,00003180.png,original,3180,2.4994
3181,00003181.jpg,00003181.png,original,3181,3.5142
3182,00003182.jpg,00003182.png,original,3182,1.8374
3183,00003183.jpg,00003183.png,original,3183,1.7393999999999998
3184,00003184.jpg,00003184.png,original,3184,2.1774
3185,00003185.jpg,00003185.png,original,3185,2.2756
3186,00003186.jpg,00003186.png,original,3186,1.5572
3187,00003187.jpg,00003187.png,original,3187,1.582
3188,00003188.jpg,00003188.png,original,3188,2.3654
3189,00003189.jpg,00003189.png,original,3189,3.8436
3190,00003190.jpg,00003190.png,original,3190,2.3212
3191,00003191.jpg,00003191.png,original,3191,3.4896000000000003
3192,00003192.jpg,00003192.png,original,3192,1.7746
3193,00003193.jpg,00003193.png,original,3193,2.3136
3194,00003194.jpg,00003194.png,original,3194,2.3158000000000003
3195,00003195.jpg,00003195.png,original,3195,1.6536
3196,00003196.jpg,00003196.png,original,3196,2.3428
3197,00003197.jpg,00003197.png,original,3197,2.3828
3198,00003198.jpg,00003198.png,original,3198,3.7378
3199,00003199.jpg,00003199.png,original,3199,1.7442000000000002
3200,00003200.jpg,00003200.png,original,3200,1.9276
3201,00003201.jpg,00003201.png,original,3201,2.5006
3202,00003202.jpg,00003202.png,original,3202,1.7242000000000002
3203,00003203.jpg,00003203.png,original,3203,2.3596
3204,00003204.jpg,00003204.png,original,3204,1.755
3205,00003205.jpg,00003205.png,original,3205,3.2528
3206,00003206.jpg,00003206.png,original,3206,1.6944
3207,00003207.jpg,00003207.png,original,3207,1.7342
3208,00003208.jpg,00003208.png,original,3208,1.577
3209,00003209.jpg,00003209.png,original,3209,2.4862
3210,00003210.jpg,00003210.png,original,3210,2.2496
3211,00003211.jpg,00003211.png,original,3211,3.557
3212,00003212.jpg,00003212.png,original,3212,3.3654
3213,00003213.jpg,00003213.png,original,3213,1.7846000000000002
3214,00003214.jpg,00003214.png,original,3214,3.7036
3215,00003215.jpg,00003215.png,original,3215,1.829
3216,00003216.jpg,00003216.png,original,3216,2.1822
3217,00003217.jpg,00003217.png,original,3217,1.6328
3218,00003218.jpg,00003218.png,original,3218,3.8682
3219,00003219.jpg,00003219.png,original,3219,2.7386
3220,00003220.jpg,00003220.png,original,3220,3.4026
3221,00003221.jpg,00003221.png,original,3221,1.9576
3222,00003222.jpg,00003222.png,original,3222,1.6614
3223,00003223.jpg,00003223.png,original,3223,4.2288
3224,00003224.jpg,00003224.png,original,3224,2.1496
3225,00003225.jpg,00003225.png,original,3225,3.2876000000000003
3226,00003226.jpg,00003226.png,original,3226,1.709
3227,00003227.jpg,00003227.png,original,3227,3.6598
3228,00003228.jpg,00003228.png,original,3228,2.2426
3229,00003229.jpg,00003229.png,original,3229,2.6708
3230,00003230.jpg,00003230.png,original,3230,1.9262
3231,00003231.jpg,00003231.png,original,3231,1.7546
3232,00003232.jpg,00003232.png,original,3232,3.5098000000000003
3233,00003233.jpg,00003233.png,original,3233,1.9806
3234,00003234.jpg,00003234.png,original,3234,2.2896
3235,00003235.jpg,00003235.png,original,3235,2.5316
3236,00003236.jpg,00003236.png,original,3236,1.8932
3237,00003237.jpg,00003237.png,original,3237,2.1432
3238,00003238.jpg,00003238.png,original,3238,2.5866
3239,00003239.jpg,00003239.png,original,3239,1.6838000000000002
3240,00003240.jpg,00003240.png,original,3240,2.3906
3241,00003241.jpg,00003241.png,original,3241,2.3494
3242,00003242.jpg,00003242.png,original,3242,1.6856
3243,00003243.jpg,00003243.png,original,3243,3.3142
3244,00003244.jpg,00003244.png,original,3244,2.3582
3245,00003245.jpg,00003245.png,original,3245,1.9006
3246,00003246.jpg,00003246.png,original,3246,1.6614
3247,00003247.jpg,00003247.png,original,3247,1.9398
3248,00003248.jpg,00003248.png,original,3248,1.577
3249,00003249.jpg,00003249.png,original,3249,2.2858
3250,00003250.jpg,00003250.png,original,3250,1.63
3251,00003251.jpg,00003251.png,original,3251,1.7644000000000002
3252,00003252.jpg,00003252.png,original,3252,2.3314
3253,00003253.jpg,00003253.png,original,3253,2.3924000000000003
3254,00003254.jpg,00003254.png,original,3254,3.7152
3255,00003255.jpg,00003255.png,original,3255,3.4088000000000003
3256,00003256.jpg,00003256.png,original,3256,3.57
3257,00003257.jpg,00003257.png,original,3257,3.6912
3258,00003258.jpg,00003258.png,original,3258,1.8836
3259,00003259.jpg,00003259.png,original,3259,1.8306
3260,00003260.jpg,00003260.png,original,3260,2.6402
3261,00003261.jpg,00003261.png,original,3261,3.4284
3262,00003262.jpg,00003262.png,original,3262,2.2286
3263,00003263.jpg,00003263.png,original,3263,1.8072
3264,00003264.jpg,00003264.png,original,3264,2.4742
3265,00003265.jpg,00003265.png,original,3265,1.5774
3266,00003266.jpg,00003266.png,original,3266,1.6873999999999998
3267,00003267.jpg,00003267.png,original,3267,1.7306
3268,00003268.jpg,00003268.png,original,3268,1.7348
3269,00003269.jpg,00003269.png,original,3269,1.928
3270,00003270.jpg,00003270.png,original,3270,1.6806
3271,00003271.jpg,00003271.png,original,3271,1.582
3272,00003272.jpg,00003272.png,original,3272,2.4448
3273,00003273.jpg,00003273.png,original,3273,2.241
3274,00003274.jpg,00003274.png,original,3274,1.6638000000000002
3275,00003275.jpg,00003275.png,original,3275,2.4998
3276,00003276.jpg,00003276.png,original,3276,1.7022
3277,00003277.jpg,00003277.png,original,3277,2.7108
3278,00003278.jpg,00003278.png,original,3278,3.545
3279,00003279.jpg,00003279.png,original,3279,2.3808
3280,00003280.jpg,00003280.png,original,3280,2.4556
3281,00003281.jpg,00003281.png,original,3281,3.6968
3282,00003282.jpg,00003282.png,original,3282,3.8868
3283,00003283.jpg,00003283.png,original,3283,3.6002
3284,00003284.jpg,00003284.png,original,3284,3.6162
3285,00003285.jpg,00003285.png,original,3285,4.1342
3286,00003286.jpg,00003286.png,original,3286,2.571
3287,00003287.jpg,00003287.png,original,3287,1.5968
3288,00003288.jpg,00003288.png,original,3288,2.3388
3289,00003289.jpg,00003289.png,original,3289,2.5372
3290,00003290.jpg,00003290.png,original,3290,2.2728
3291,00003291.jpg,00003291.png,original,3291,2.7512
3292,00003292.jpg,00003292.png,original,3292,3.5424
3293,00003293.jpg,00003293.png,original,3293,1.8398
3294,00003294.jpg,00003294.png,original,3294,1.815
3295,00003295.jpg,00003295.png,original,3295,4.0466
3296,00003296.jpg,00003296.png,original,3296,2.4564
3297,00003297.jpg,00003297.png,original,3297,3.9292
3298,00003298.jpg,00003298.png,original,3298,2.1094
3299,00003299.jpg,00003299.png,original,3299,2.2656
3300,00003300.jpg,00003300.png,original,3300,2.0364
3301,00003301.jpg,00003301.png,original,3301,2.4646
3302,00003302.jpg,00003302.png,original,3302,4.1328
3303,00003303.jpg,00003303.png,original,3303,2.3146
3304,00003304.jpg,00003304.png,original,3304,2.3496
3305,00003305.jpg,00003305.png,original,3305,3.5978
3306,00003306.jpg,00003306.png,original,3306,2.3912
3307,00003307.jpg,00003307.png,original,3307,3.5536
3308,00003308.jpg,00003308.png,original,3308,1.7832
3309,00003309.jpg,00003309.png,original,3309,2.8474
3310,00003310.jpg,00003310.png,original,3310,1.8042
3311,00003311.jpg,00003311.png,original,3311,2.565
3312,00003312.jpg,00003312.png,original,3312,3.5482
3313,00003313.jpg,00003313.png,original,3313,1.6387999999999998
3314,00003314.jpg,00003314.png,original,3314,1.8494
3315,00003315.jpg,00003315.png,original,3315,1.7428
3316,00003316.jpg,00003316.png,original,3316,1.622
3317,00003317.jpg,00003317.png,original,3317,3.6892
3318,00003318.jpg,00003318.png,original,3318,2.7634
3319,00003319.jpg,00003319.png,original,3319,4.0002
3320,00003320.jpg,00003320.png,original,3320,1.8254
3321,00003321.jpg,00003321.png,original,3321,1.6265999999999998
3322,00003322.jpg,00003322.png,original,3322,2.3596
3323,00003323.jpg,00003323.png,original,3323,2.2728
3324,00003324.jpg,00003324.png,original,3324,2.5452
3325,00003325.jpg,00003325.png,original,3325,1.8988
3326,00003326.jpg,00003326.png,original,3326,2.2728
3327,00003327.jpg,00003327.png,original,3327,1.5924
3328,00003328.jpg,00003328.png,original,3328,2.3554
3329,00003329.jpg,00003329.png,original,3329,3.4606
3330,00003330.jpg,00003330.png,original,3330,2.7942
3331,00003331.jpg,00003331.png,original,3331,2.4652000000000003
3332,00003332.jpg,00003332.png,original,3332,2.1842
3333,00003333.jpg,00003333.png,original,3333,3.3204
3334,00003334.jpg,00003334.png,original,3334,1.6536
3335,00003335.jpg,00003335.png,original,3335,3.9464
3336,00003336.jpg,00003336.png,original,3336,2.4674
3337,00003337.jpg,00003337.png,original,3337,1.8974
3338,00003338.jpg,00003338.png,original,3338,1.7016
3339,00003339.jpg,00003339.png,original,3339,2.4562
3340,00003340.jpg,00003340.png,original,3340,3.6882
3341,00003341.jpg,00003341.png,original,3341,1.953
3342,00003342.jpg,00003342.png,original,3342,1.921
3343,00003343.jpg,00003343.png,original,3343,3.57
3344,00003344.jpg,00003344.png,original,3344,2.3296
3345,00003345.jpg,00003345.png,original,3345,3.4622
3346,00003346.jpg,00003346.png,original,3346,1.573
3347,00003347.jpg,00003347.png,original,3347,2.2424
3348,00003348.jpg,00003348.png,original,3348,2.3536
3349,00003349.jpg,00003349.png,original,3349,3.7316
3350,00003350.jpg,00003350.png,original,3350,2.3052
3351,00003351.jpg,00003351.png,original,3351,3.794
3352,00003352.jpg,00003352.png,original,3352,2.4728
3353,00003353.jpg,00003353.png,original,3353,3.475
3354,00003354.jpg,00003354.png,original,3354,3.1432
3355,00003355.jpg,00003355.png,original,3355,3.8534
3356,00003356.jpg,00003356.png,original,3356,3.826
3357,00003357.jpg,00003357.png,original,3357,2.2888
3358,00003358.jpg,00003358.png,original,3358,1.6345999999999998
3359,00003359.jpg,00003359.png,original,3359,5.9068000000000005
3360,00003360.jpg,00003360.png,original,3360,3.586
3361,00003361.jpg,00003361.png,original,3361,3.7728
3362,00003362.jpg,00003362.png,original,3362,2.7798
3363,00003363.jpg,00003363.png,original,3363,1.7944
3364,00003364.jpg,00003364.png,original,3364,2.3742
3365,00003365.jpg,00003365.png,original,3365,2.4834
3366,00003366.jpg,00003366.png,original,3366,2.6752
3367,00003367.jpg,00003367.png,original,3367,1.6424
3368,00003368.jpg,00003368.png,original,3368,1.7428
3369,00003369.jpg,00003369.png,original,3369,5.8956
3370,00003370.jpg,00003370.png,original,3370,4.0724
3371,00003371.jpg,00003371.png,original,3371,1.5408
3372,00003372.jpg,00003372.png,original,3372,3.6594
3373,00003373.jpg,00003373.png,original,3373,1.7402000000000002
3374,00003374.jpg,00003374.png,original,3374,2.167
3375,00003375.jpg,00003375.png,original,3375,3.821
3376,00003376.jpg,00003376.png,original,3376,3.3638
3377,00003377.jpg,00003377.png,original,3377,2.394
3378,00003378.jpg,00003378.png,original,3378,2.2726
3379,00003379.jpg,00003379.png,original,3379,1.8202
3380,00003380.jpg,00003380.png,original,3380,3.984
3381,00003381.jpg,00003381.png,original,3381,2.29
3382,00003382.jpg,00003382.png,original,3382,3.7884
3383,00003383.jpg,00003383.png,original,3383,2.4974
3384,00003384.jpg,00003384.png,original,3384,1.7082000000000002
3385,00003385.jpg,00003385.png,original,3385,1.7692
3386,00003386.jpg,00003386.png,original,3386,2.063
3387,00003387.jpg,00003387.png,original,3387,3.5424
3388,00003388.jpg,00003388.png,original,3388,1.8436
3389,00003389.jpg,00003389.png,original,3389,1.7614
3390,00003390.jpg,00003390.png,original,3390,1.7536
3391,00003391.jpg,00003391.png,original,3391,1.8276
3392,00003392.jpg,00003392.png,original,3392,3.5822000000000003
3393,00003393.jpg,00003393.png,original,3393,2.0602
3394,00003394.jpg,00003394.png,original,3394,1.8382
3395,00003395.jpg,00003395.png,original,3395,2.52
3396,00003396.jpg,00003396.png,original,3396,1.6989999999999998
3397,00003397.jpg,00003397.png,original,3397,3.23
3398,00003398.jpg,00003398.png,original,3398,1.6989999999999998
3399,00003399.jpg,00003399.png,original,3399,3.3452
3400,00003400.jpg,00003400.png,original,3400,2.3394
3401,00003401.jpg,00003401.png,original,3401,3.5012
3402,00003402.jpg,00003402.png,original,3402,1.6328
3403,00003403.jpg,00003403.png,original,3403,1.5848
3404,00003404.jpg,00003404.png,original,3404,1.6452
3405,00003405.jpg,00003405.png,original,3405,1.6265999999999998
3406,00003406.jpg,00003406.png,original,3406,1.7108
3407,00003407.jpg,00003407.png,original,3407,1.8062
3408,00003408.jpg,00003408.png,original,3408,2.71
3409,00003409.jpg,00003409.png,original,3409,2.45
3410,00003410.jpg,00003410.png,original,3410,3.7336
3411,00003411.jpg,00003411.png,original,3411,2.2966
3412,00003412.jpg,00003412.png,original,3412,2.6704
3413,00003413.jpg,00003413.png,original,3413,1.7637999999999998
3414,00003414.jpg,00003414.png,original,3414,2.2442
3415,00003415.jpg,00003415.png,original,3415,3.744
3416,00003416.jpg,00003416.png,original,3416,1.849
3417,00003417.jpg,00003417.png,original,3417,1.6322
3418,00003418.jpg,00003418.png,original,3418,2.661
